id,name,discount_amount,issue_start_time,issue_end_time,max_quantity,issued_quantity,expiry_days,created_at,updated_at
8811,Coupon08811,5213,2025-01-01 00:00:00,2025-12-31 23:59:59,2651,1874,29,2025-06-06 01:20:06,2025-06-06 01:20:06
8812,Coupon08812,5838,2025-01-01 00:00:00,2025-12-31 23:59:59,5627,2295,66,2025-06-06 01:20:06,2025-06-06 01:20:06
8813,Coupon08813,8053,2025-01-01 00:00:00,2025-12-31 23:59:59,7084,329,32,2025-06-06 01:20:06,2025-06-06 01:20:06
8814,Coupon08814,1139,2025-01-01 00:00:00,2025-12-31 23:59:59,8742,7382,81,2025-06-06 01:20:06,2025-06-06 01:20:06
8815,Coupon08815,6785,2025-01-01 00:00:00,2025-12-31 23:59:59,3705,3263,71,2025-06-06 01:20:06,2025-06-06 01:20:06
8816,Coupon08816,9757,2025-01-01 00:00:00,2025-12-31 23:59:59,3333,787,80,2025-06-06 01:20:06,2025-06-06 01:20:06
8817,Coupon08817,7948,2025-01-01 00:00:00,2025-12-31 23:59:59,2844,841,43,2025-06-06 01:20:06,2025-06-06 01:20:06
8818,Coupon08818,4881,2025-01-01 00:00:00,2025-12-31 23:59:59,2977,2429,20,2025-06-06 01:20:06,2025-06-06 01:20:06
8819,Coupon08819,1967,2025-01-01 00:00:00,2025-12-31 23:59:59,9364,6345,35,2025-06-06 01:20:06,2025-06-06 01:20:06
8820,Coupon08820,6276,2025-01-01 00:00:00,2025-12-31 23:59:59,2984,1386,54,2025-06-06 01:20:06,2025-06-06 01:20:06
8821,Coupon08821,2404,2025-01-01 00:00:00,2025-12-31 23:59:59,5524,386,20,2025-06-06 01:20:06,2025-06-06 01:20:06
8822,Coupon08822,5561,2025-01-01 00:00:00,2025-12-31 23:59:59,9553,7401,68,2025-06-06 01:20:06,2025-06-06 01:20:06
8823,Coupon08823,7328,2025-01-01 00:00:00,2025-12-31 23:59:59,1063,267,17,2025-06-06 01:20:06,2025-06-06 01:20:06
8824,Coupon08824,9532,2025-01-01 00:00:00,2025-12-31 23:59:59,7686,4322,46,2025-06-06 01:20:06,2025-06-06 01:20:06
8825,Coupon08825,3790,2025-01-01 00:00:00,2025-12-31 23:59:59,3885,2402,39,2025-06-06 01:20:06,2025-06-06 01:20:06
8826,Coupon08826,7733,2025-01-01 00:00:00,2025-12-31 23:59:59,2860,2662,50,2025-06-06 01:20:06,2025-06-06 01:20:06
8827,Coupon08827,8537,2025-01-01 00:00:00,2025-12-31 23:59:59,2577,2205,51,2025-06-06 01:20:06,2025-06-06 01:20:06
8828,Coupon08828,5117,2025-01-01 00:00:00,2025-12-31 23:59:59,3311,2187,44,2025-06-06 01:20:06,2025-06-06 01:20:06
8829,Coupon08829,5114,2025-01-01 00:00:00,2025-12-31 23:59:59,1332,529,90,2025-06-06 01:20:06,2025-06-06 01:20:06
8830,Coupon08830,3800,2025-01-01 00:00:00,2025-12-31 23:59:59,7494,5350,45,2025-06-06 01:20:06,2025-06-06 01:20:06
8831,Coupon08831,5658,2025-01-01 00:00:00,2025-12-31 23:59:59,7738,6777,65,2025-06-06 01:20:06,2025-06-06 01:20:06
8832,Coupon08832,6997,2025-01-01 00:00:00,2025-12-31 23:59:59,3663,532,65,2025-06-06 01:20:06,2025-06-06 01:20:06
8833,Coupon08833,3904,2025-01-01 00:00:00,2025-12-31 23:59:59,6500,237,85,2025-06-06 01:20:06,2025-06-06 01:20:06
8834,Coupon08834,6919,2025-01-01 00:00:00,2025-12-31 23:59:59,9756,3665,55,2025-06-06 01:20:06,2025-06-06 01:20:06
8835,Coupon08835,2923,2025-01-01 00:00:00,2025-12-31 23:59:59,4908,3657,74,2025-06-06 01:20:06,2025-06-06 01:20:06
8836,Coupon08836,5651,2025-01-01 00:00:00,2025-12-31 23:59:59,9799,8245,9,2025-06-06 01:20:06,2025-06-06 01:20:06
8837,Coupon08837,1667,2025-01-01 00:00:00,2025-12-31 23:59:59,1098,155,37,2025-06-06 01:20:06,2025-06-06 01:20:06
8838,Coupon08838,6886,2025-01-01 00:00:00,2025-12-31 23:59:59,9555,7833,66,2025-06-06 01:20:06,2025-06-06 01:20:06
8839,Coupon08839,1168,2025-01-01 00:00:00,2025-12-31 23:59:59,3150,2727,19,2025-06-06 01:20:06,2025-06-06 01:20:06
8840,Coupon08840,7122,2025-01-01 00:00:00,2025-12-31 23:59:59,4289,3074,18,2025-06-06 01:20:06,2025-06-06 01:20:06
8841,Coupon08841,3549,2025-01-01 00:00:00,2025-12-31 23:59:59,7992,1352,74,2025-06-06 01:20:06,2025-06-06 01:20:06
8842,Coupon08842,4119,2025-01-01 00:00:00,2025-12-31 23:59:59,9438,642,65,2025-06-06 01:20:06,2025-06-06 01:20:06
8843,Coupon08843,4300,2025-01-01 00:00:00,2025-12-31 23:59:59,6315,4219,23,2025-06-06 01:20:06,2025-06-06 01:20:06
8844,Coupon08844,4651,2025-01-01 00:00:00,2025-12-31 23:59:59,3165,1007,29,2025-06-06 01:20:06,2025-06-06 01:20:06
8845,Coupon08845,6076,2025-01-01 00:00:00,2025-12-31 23:59:59,1067,613,55,2025-06-06 01:20:06,2025-06-06 01:20:06
8846,Coupon08846,5213,2025-01-01 00:00:00,2025-12-31 23:59:59,7712,5104,90,2025-06-06 01:20:06,2025-06-06 01:20:06
8847,Coupon08847,3016,2025-01-01 00:00:00,2025-12-31 23:59:59,7709,5881,80,2025-06-06 01:20:06,2025-06-06 01:20:06
8848,Coupon08848,4228,2025-01-01 00:00:00,2025-12-31 23:59:59,5654,2214,51,2025-06-06 01:20:06,2025-06-06 01:20:06
8849,Coupon08849,5947,2025-01-01 00:00:00,2025-12-31 23:59:59,5131,3337,32,2025-06-06 01:20:06,2025-06-06 01:20:06
8850,Coupon08850,3563,2025-01-01 00:00:00,2025-12-31 23:59:59,7599,2408,90,2025-06-06 01:20:06,2025-06-06 01:20:06
8851,Coupon08851,5589,2025-01-01 00:00:00,2025-12-31 23:59:59,3861,2723,53,2025-06-06 01:20:06,2025-06-06 01:20:06
8852,Coupon08852,2626,2025-01-01 00:00:00,2025-12-31 23:59:59,3336,2454,43,2025-06-06 01:20:06,2025-06-06 01:20:06
8853,Coupon08853,2942,2025-01-01 00:00:00,2025-12-31 23:59:59,7742,6515,39,2025-06-06 01:20:06,2025-06-06 01:20:06
8854,Coupon08854,1724,2025-01-01 00:00:00,2025-12-31 23:59:59,1893,753,48,2025-06-06 01:20:06,2025-06-06 01:20:06
8855,Coupon08855,6073,2025-01-01 00:00:00,2025-12-31 23:59:59,5216,5100,43,2025-06-06 01:20:06,2025-06-06 01:20:06
8856,Coupon08856,4629,2025-01-01 00:00:00,2025-12-31 23:59:59,5044,2775,23,2025-06-06 01:20:06,2025-06-06 01:20:06
8857,Coupon08857,1927,2025-01-01 00:00:00,2025-12-31 23:59:59,4138,3852,15,2025-06-06 01:20:06,2025-06-06 01:20:06
8858,Coupon08858,4292,2025-01-01 00:00:00,2025-12-31 23:59:59,1325,1032,12,2025-06-06 01:20:06,2025-06-06 01:20:06
8859,Coupon08859,4044,2025-01-01 00:00:00,2025-12-31 23:59:59,6465,4396,45,2025-06-06 01:20:06,2025-06-06 01:20:06
8860,Coupon08860,1288,2025-01-01 00:00:00,2025-12-31 23:59:59,5733,2096,65,2025-06-06 01:20:06,2025-06-06 01:20:06
8861,Coupon08861,8158,2025-01-01 00:00:00,2025-12-31 23:59:59,4825,4182,23,2025-06-06 01:20:06,2025-06-06 01:20:06
8862,Coupon08862,7683,2025-01-01 00:00:00,2025-12-31 23:59:59,6050,3583,46,2025-06-06 01:20:06,2025-06-06 01:20:06
8863,Coupon08863,2787,2025-01-01 00:00:00,2025-12-31 23:59:59,3272,2871,73,2025-06-06 01:20:06,2025-06-06 01:20:06
8864,Coupon08864,5992,2025-01-01 00:00:00,2025-12-31 23:59:59,4983,4977,68,2025-06-06 01:20:06,2025-06-06 01:20:06
8865,Coupon08865,1173,2025-01-01 00:00:00,2025-12-31 23:59:59,1508,1367,87,2025-06-06 01:20:06,2025-06-06 01:20:06
8866,Coupon08866,3191,2025-01-01 00:00:00,2025-12-31 23:59:59,3224,2254,32,2025-06-06 01:20:06,2025-06-06 01:20:06
8867,Coupon08867,8699,2025-01-01 00:00:00,2025-12-31 23:59:59,5812,926,23,2025-06-06 01:20:06,2025-06-06 01:20:06
8868,Coupon08868,6620,2025-01-01 00:00:00,2025-12-31 23:59:59,1563,1425,54,2025-06-06 01:20:06,2025-06-06 01:20:06
8869,Coupon08869,4264,2025-01-01 00:00:00,2025-12-31 23:59:59,8729,3973,64,2025-06-06 01:20:06,2025-06-06 01:20:06
8870,Coupon08870,9501,2025-01-01 00:00:00,2025-12-31 23:59:59,1250,842,30,2025-06-06 01:20:06,2025-06-06 01:20:06
8871,Coupon08871,9821,2025-01-01 00:00:00,2025-12-31 23:59:59,9897,9336,37,2025-06-06 01:20:06,2025-06-06 01:20:06
8872,Coupon08872,4745,2025-01-01 00:00:00,2025-12-31 23:59:59,5064,3633,71,2025-06-06 01:20:06,2025-06-06 01:20:06
8873,Coupon08873,8018,2025-01-01 00:00:00,2025-12-31 23:59:59,6422,3755,12,2025-06-06 01:20:06,2025-06-06 01:20:06
8874,Coupon08874,8483,2025-01-01 00:00:00,2025-12-31 23:59:59,7775,4007,52,2025-06-06 01:20:06,2025-06-06 01:20:06
8875,Coupon08875,2916,2025-01-01 00:00:00,2025-12-31 23:59:59,9787,3254,75,2025-06-06 01:20:06,2025-06-06 01:20:06
8876,Coupon08876,1894,2025-01-01 00:00:00,2025-12-31 23:59:59,5378,1908,39,2025-06-06 01:20:06,2025-06-06 01:20:06
8877,Coupon08877,4139,2025-01-01 00:00:00,2025-12-31 23:59:59,5042,1976,33,2025-06-06 01:20:06,2025-06-06 01:20:06
8878,Coupon08878,1936,2025-01-01 00:00:00,2025-12-31 23:59:59,2489,1622,31,2025-06-06 01:20:06,2025-06-06 01:20:06
8879,Coupon08879,3616,2025-01-01 00:00:00,2025-12-31 23:59:59,6817,2177,36,2025-06-06 01:20:06,2025-06-06 01:20:06
8880,Coupon08880,6119,2025-01-01 00:00:00,2025-12-31 23:59:59,5159,139,85,2025-06-06 01:20:06,2025-06-06 01:20:06
8881,Coupon08881,1747,2025-01-01 00:00:00,2025-12-31 23:59:59,1371,232,41,2025-06-06 01:20:06,2025-06-06 01:20:06
8882,Coupon08882,3509,2025-01-01 00:00:00,2025-12-31 23:59:59,7179,1172,69,2025-06-06 01:20:06,2025-06-06 01:20:06
8883,Coupon08883,8480,2025-01-01 00:00:00,2025-12-31 23:59:59,5656,2375,52,2025-06-06 01:20:06,2025-06-06 01:20:06
8884,Coupon08884,8225,2025-01-01 00:00:00,2025-12-31 23:59:59,9514,5566,79,2025-06-06 01:20:06,2025-06-06 01:20:06
8885,Coupon08885,6819,2025-01-01 00:00:00,2025-12-31 23:59:59,1265,1089,80,2025-06-06 01:20:06,2025-06-06 01:20:06
8886,Coupon08886,9094,2025-01-01 00:00:00,2025-12-31 23:59:59,4926,4267,74,2025-06-06 01:20:06,2025-06-06 01:20:06
8887,Coupon08887,1695,2025-01-01 00:00:00,2025-12-31 23:59:59,2660,60,74,2025-06-06 01:20:06,2025-06-06 01:20:06
8888,Coupon08888,3558,2025-01-01 00:00:00,2025-12-31 23:59:59,8884,7032,12,2025-06-06 01:20:06,2025-06-06 01:20:06
8889,Coupon08889,4823,2025-01-01 00:00:00,2025-12-31 23:59:59,7963,4101,70,2025-06-06 01:20:06,2025-06-06 01:20:06
8890,Coupon08890,3924,2025-01-01 00:00:00,2025-12-31 23:59:59,3290,2999,44,2025-06-06 01:20:06,2025-06-06 01:20:06
8891,Coupon08891,4887,2025-01-01 00:00:00,2025-12-31 23:59:59,1664,456,17,2025-06-06 01:20:06,2025-06-06 01:20:06
8892,Coupon08892,3837,2025-01-01 00:00:00,2025-12-31 23:59:59,4910,3621,28,2025-06-06 01:20:06,2025-06-06 01:20:06
8893,Coupon08893,3610,2025-01-01 00:00:00,2025-12-31 23:59:59,6440,986,56,2025-06-06 01:20:06,2025-06-06 01:20:06
8894,Coupon08894,1072,2025-01-01 00:00:00,2025-12-31 23:59:59,1646,1018,53,2025-06-06 01:20:06,2025-06-06 01:20:06
8895,Coupon08895,5591,2025-01-01 00:00:00,2025-12-31 23:59:59,8541,3205,42,2025-06-06 01:20:06,2025-06-06 01:20:06
8896,Coupon08896,5766,2025-01-01 00:00:00,2025-12-31 23:59:59,4777,4419,17,2025-06-06 01:20:06,2025-06-06 01:20:06
8897,Coupon08897,7137,2025-01-01 00:00:00,2025-12-31 23:59:59,3162,2009,85,2025-06-06 01:20:06,2025-06-06 01:20:06
8898,Coupon08898,4042,2025-01-01 00:00:00,2025-12-31 23:59:59,8791,2821,82,2025-06-06 01:20:06,2025-06-06 01:20:06
8899,Coupon08899,8053,2025-01-01 00:00:00,2025-12-31 23:59:59,2437,894,78,2025-06-06 01:20:06,2025-06-06 01:20:06
8900,Coupon08900,3205,2025-01-01 00:00:00,2025-12-31 23:59:59,1624,1038,83,2025-06-06 01:20:06,2025-06-06 01:20:06
8901,Coupon08901,6356,2025-01-01 00:00:00,2025-12-31 23:59:59,4593,138,70,2025-06-06 01:20:06,2025-06-06 01:20:06
8902,Coupon08902,8610,2025-01-01 00:00:00,2025-12-31 23:59:59,3702,1887,61,2025-06-06 01:20:06,2025-06-06 01:20:06
8903,Coupon08903,1536,2025-01-01 00:00:00,2025-12-31 23:59:59,1424,810,25,2025-06-06 01:20:06,2025-06-06 01:20:06
8904,Coupon08904,9063,2025-01-01 00:00:00,2025-12-31 23:59:59,1306,636,12,2025-06-06 01:20:06,2025-06-06 01:20:06
8905,Coupon08905,1012,2025-01-01 00:00:00,2025-12-31 23:59:59,8287,2483,70,2025-06-06 01:20:06,2025-06-06 01:20:06
8906,Coupon08906,6362,2025-01-01 00:00:00,2025-12-31 23:59:59,6466,2013,59,2025-06-06 01:20:06,2025-06-06 01:20:06
8907,Coupon08907,6714,2025-01-01 00:00:00,2025-12-31 23:59:59,8507,7924,13,2025-06-06 01:20:06,2025-06-06 01:20:06
8908,Coupon08908,3958,2025-01-01 00:00:00,2025-12-31 23:59:59,3877,3362,11,2025-06-06 01:20:06,2025-06-06 01:20:06
8909,Coupon08909,5695,2025-01-01 00:00:00,2025-12-31 23:59:59,4903,2075,56,2025-06-06 01:20:06,2025-06-06 01:20:06
8910,Coupon08910,8163,2025-01-01 00:00:00,2025-12-31 23:59:59,4998,3250,11,2025-06-06 01:20:06,2025-06-06 01:20:06
8911,Coupon08911,8572,2025-01-01 00:00:00,2025-12-31 23:59:59,3683,3616,12,2025-06-06 01:20:06,2025-06-06 01:20:06
8912,Coupon08912,3862,2025-01-01 00:00:00,2025-12-31 23:59:59,9883,4588,16,2025-06-06 01:20:06,2025-06-06 01:20:06
8913,Coupon08913,5499,2025-01-01 00:00:00,2025-12-31 23:59:59,6404,5703,80,2025-06-06 01:20:06,2025-06-06 01:20:06
8914,Coupon08914,7812,2025-01-01 00:00:00,2025-12-31 23:59:59,2463,1681,73,2025-06-06 01:20:06,2025-06-06 01:20:06
8915,Coupon08915,4665,2025-01-01 00:00:00,2025-12-31 23:59:59,6798,3965,67,2025-06-06 01:20:06,2025-06-06 01:20:06
8916,Coupon08916,4040,2025-01-01 00:00:00,2025-12-31 23:59:59,8133,1825,66,2025-06-06 01:20:06,2025-06-06 01:20:06
8917,Coupon08917,8274,2025-01-01 00:00:00,2025-12-31 23:59:59,6888,3620,47,2025-06-06 01:20:06,2025-06-06 01:20:06
8918,Coupon08918,3670,2025-01-01 00:00:00,2025-12-31 23:59:59,6971,4894,86,2025-06-06 01:20:06,2025-06-06 01:20:06
8919,Coupon08919,6140,2025-01-01 00:00:00,2025-12-31 23:59:59,5781,3377,40,2025-06-06 01:20:06,2025-06-06 01:20:06
8920,Coupon08920,5673,2025-01-01 00:00:00,2025-12-31 23:59:59,8691,4088,14,2025-06-06 01:20:06,2025-06-06 01:20:06
8921,Coupon08921,1426,2025-01-01 00:00:00,2025-12-31 23:59:59,3749,2767,83,2025-06-06 01:20:06,2025-06-06 01:20:06
8922,Coupon08922,3923,2025-01-01 00:00:00,2025-12-31 23:59:59,5076,4582,59,2025-06-06 01:20:06,2025-06-06 01:20:06
8923,Coupon08923,2403,2025-01-01 00:00:00,2025-12-31 23:59:59,5943,1244,22,2025-06-06 01:20:06,2025-06-06 01:20:06
8924,Coupon08924,1527,2025-01-01 00:00:00,2025-12-31 23:59:59,4024,221,9,2025-06-06 01:20:06,2025-06-06 01:20:06
8925,Coupon08925,2154,2025-01-01 00:00:00,2025-12-31 23:59:59,1247,552,47,2025-06-06 01:20:06,2025-06-06 01:20:06
8926,Coupon08926,9241,2025-01-01 00:00:00,2025-12-31 23:59:59,4258,3166,68,2025-06-06 01:20:06,2025-06-06 01:20:06
8927,Coupon08927,6566,2025-01-01 00:00:00,2025-12-31 23:59:59,4857,4765,30,2025-06-06 01:20:06,2025-06-06 01:20:06
8928,Coupon08928,8573,2025-01-01 00:00:00,2025-12-31 23:59:59,5516,3047,63,2025-06-06 01:20:06,2025-06-06 01:20:06
8929,Coupon08929,4657,2025-01-01 00:00:00,2025-12-31 23:59:59,3457,222,21,2025-06-06 01:20:06,2025-06-06 01:20:06
8930,Coupon08930,3746,2025-01-01 00:00:00,2025-12-31 23:59:59,4375,328,55,2025-06-06 01:20:06,2025-06-06 01:20:06
8931,Coupon08931,4549,2025-01-01 00:00:00,2025-12-31 23:59:59,4061,4030,88,2025-06-06 01:20:06,2025-06-06 01:20:06
8932,Coupon08932,7377,2025-01-01 00:00:00,2025-12-31 23:59:59,5995,4303,49,2025-06-06 01:20:06,2025-06-06 01:20:06
8933,Coupon08933,1863,2025-01-01 00:00:00,2025-12-31 23:59:59,4645,95,66,2025-06-06 01:20:06,2025-06-06 01:20:06
8934,Coupon08934,9456,2025-01-01 00:00:00,2025-12-31 23:59:59,3565,983,42,2025-06-06 01:20:06,2025-06-06 01:20:06
8935,Coupon08935,8052,2025-01-01 00:00:00,2025-12-31 23:59:59,4541,3022,55,2025-06-06 01:20:06,2025-06-06 01:20:06
8936,Coupon08936,2720,2025-01-01 00:00:00,2025-12-31 23:59:59,7604,4165,61,2025-06-06 01:20:06,2025-06-06 01:20:06
8937,Coupon08937,8328,2025-01-01 00:00:00,2025-12-31 23:59:59,8851,4250,24,2025-06-06 01:20:06,2025-06-06 01:20:06
8938,Coupon08938,5315,2025-01-01 00:00:00,2025-12-31 23:59:59,3024,2204,34,2025-06-06 01:20:06,2025-06-06 01:20:06
8939,Coupon08939,1125,2025-01-01 00:00:00,2025-12-31 23:59:59,3813,310,24,2025-06-06 01:20:06,2025-06-06 01:20:06
8940,Coupon08940,9951,2025-01-01 00:00:00,2025-12-31 23:59:59,8819,7039,8,2025-06-06 01:20:06,2025-06-06 01:20:06
8941,Coupon08941,7272,2025-01-01 00:00:00,2025-12-31 23:59:59,2613,463,57,2025-06-06 01:20:06,2025-06-06 01:20:06
8942,Coupon08942,1986,2025-01-01 00:00:00,2025-12-31 23:59:59,4583,1313,80,2025-06-06 01:20:06,2025-06-06 01:20:06
8943,Coupon08943,4074,2025-01-01 00:00:00,2025-12-31 23:59:59,3824,1730,34,2025-06-06 01:20:06,2025-06-06 01:20:06
8944,Coupon08944,2570,2025-01-01 00:00:00,2025-12-31 23:59:59,4240,2248,51,2025-06-06 01:20:06,2025-06-06 01:20:06
8945,Coupon08945,8279,2025-01-01 00:00:00,2025-12-31 23:59:59,2976,936,29,2025-06-06 01:20:06,2025-06-06 01:20:06
8946,Coupon08946,5708,2025-01-01 00:00:00,2025-12-31 23:59:59,2743,1363,9,2025-06-06 01:20:06,2025-06-06 01:20:06
8947,Coupon08947,4909,2025-01-01 00:00:00,2025-12-31 23:59:59,7989,6,13,2025-06-06 01:20:06,2025-06-06 01:20:06
8948,Coupon08948,7853,2025-01-01 00:00:00,2025-12-31 23:59:59,8034,4873,77,2025-06-06 01:20:06,2025-06-06 01:20:06
8949,Coupon08949,6467,2025-01-01 00:00:00,2025-12-31 23:59:59,5288,4244,24,2025-06-06 01:20:06,2025-06-06 01:20:06
8950,Coupon08950,6663,2025-01-01 00:00:00,2025-12-31 23:59:59,5017,2853,49,2025-06-06 01:20:06,2025-06-06 01:20:06
8951,Coupon08951,7552,2025-01-01 00:00:00,2025-12-31 23:59:59,4996,3927,41,2025-06-06 01:20:06,2025-06-06 01:20:06
8952,Coupon08952,4395,2025-01-01 00:00:00,2025-12-31 23:59:59,3555,3430,45,2025-06-06 01:20:06,2025-06-06 01:20:06
8953,Coupon08953,3997,2025-01-01 00:00:00,2025-12-31 23:59:59,7413,5078,62,2025-06-06 01:20:06,2025-06-06 01:20:06
8954,Coupon08954,5200,2025-01-01 00:00:00,2025-12-31 23:59:59,7940,680,31,2025-06-06 01:20:06,2025-06-06 01:20:06
8955,Coupon08955,8440,2025-01-01 00:00:00,2025-12-31 23:59:59,2960,69,90,2025-06-06 01:20:06,2025-06-06 01:20:06
8956,Coupon08956,3366,2025-01-01 00:00:00,2025-12-31 23:59:59,7382,2830,47,2025-06-06 01:20:06,2025-06-06 01:20:06
8957,Coupon08957,4946,2025-01-01 00:00:00,2025-12-31 23:59:59,9764,9496,66,2025-06-06 01:20:06,2025-06-06 01:20:06
8958,Coupon08958,8665,2025-01-01 00:00:00,2025-12-31 23:59:59,6832,3077,13,2025-06-06 01:20:06,2025-06-06 01:20:06
8959,Coupon08959,5449,2025-01-01 00:00:00,2025-12-31 23:59:59,7531,1423,8,2025-06-06 01:20:06,2025-06-06 01:20:06
8960,Coupon08960,8593,2025-01-01 00:00:00,2025-12-31 23:59:59,1194,629,44,2025-06-06 01:20:06,2025-06-06 01:20:06
8961,Coupon08961,2853,2025-01-01 00:00:00,2025-12-31 23:59:59,4401,2113,12,2025-06-06 01:20:06,2025-06-06 01:20:06
8962,Coupon08962,3916,2025-01-01 00:00:00,2025-12-31 23:59:59,6292,5021,88,2025-06-06 01:20:06,2025-06-06 01:20:06
8963,Coupon08963,3189,2025-01-01 00:00:00,2025-12-31 23:59:59,1298,209,37,2025-06-06 01:20:06,2025-06-06 01:20:06
8964,Coupon08964,3321,2025-01-01 00:00:00,2025-12-31 23:59:59,1560,592,40,2025-06-06 01:20:06,2025-06-06 01:20:06
8965,Coupon08965,4307,2025-01-01 00:00:00,2025-12-31 23:59:59,3004,1582,63,2025-06-06 01:20:06,2025-06-06 01:20:06
8966,Coupon08966,8703,2025-01-01 00:00:00,2025-12-31 23:59:59,6053,1063,57,2025-06-06 01:20:06,2025-06-06 01:20:06
8967,Coupon08967,6285,2025-01-01 00:00:00,2025-12-31 23:59:59,9668,6951,11,2025-06-06 01:20:06,2025-06-06 01:20:06
8968,Coupon08968,8119,2025-01-01 00:00:00,2025-12-31 23:59:59,3145,716,85,2025-06-06 01:20:06,2025-06-06 01:20:06
8969,Coupon08969,9660,2025-01-01 00:00:00,2025-12-31 23:59:59,6082,3790,47,2025-06-06 01:20:06,2025-06-06 01:20:06
8970,Coupon08970,1601,2025-01-01 00:00:00,2025-12-31 23:59:59,2286,1146,25,2025-06-06 01:20:06,2025-06-06 01:20:06
8971,Coupon08971,2808,2025-01-01 00:00:00,2025-12-31 23:59:59,4109,4,78,2025-06-06 01:20:06,2025-06-06 01:20:06
8972,Coupon08972,6336,2025-01-01 00:00:00,2025-12-31 23:59:59,5310,1473,80,2025-06-06 01:20:06,2025-06-06 01:20:06
8973,Coupon08973,2816,2025-01-01 00:00:00,2025-12-31 23:59:59,7364,3189,86,2025-06-06 01:20:06,2025-06-06 01:20:06
8974,Coupon08974,3484,2025-01-01 00:00:00,2025-12-31 23:59:59,2392,2389,33,2025-06-06 01:20:06,2025-06-06 01:20:06
8975,Coupon08975,9230,2025-01-01 00:00:00,2025-12-31 23:59:59,3931,2392,64,2025-06-06 01:20:06,2025-06-06 01:20:06
8976,Coupon08976,8676,2025-01-01 00:00:00,2025-12-31 23:59:59,9240,8523,26,2025-06-06 01:20:06,2025-06-06 01:20:06
8977,Coupon08977,4092,2025-01-01 00:00:00,2025-12-31 23:59:59,4705,1927,73,2025-06-06 01:20:06,2025-06-06 01:20:06
8978,Coupon08978,7563,2025-01-01 00:00:00,2025-12-31 23:59:59,2453,2184,17,2025-06-06 01:20:06,2025-06-06 01:20:06
8979,Coupon08979,1327,2025-01-01 00:00:00,2025-12-31 23:59:59,7294,4916,69,2025-06-06 01:20:06,2025-06-06 01:20:06
8980,Coupon08980,4349,2025-01-01 00:00:00,2025-12-31 23:59:59,8950,219,35,2025-06-06 01:20:06,2025-06-06 01:20:06
8981,Coupon08981,1109,2025-01-01 00:00:00,2025-12-31 23:59:59,9988,589,65,2025-06-06 01:20:06,2025-06-06 01:20:06
8982,Coupon08982,7231,2025-01-01 00:00:00,2025-12-31 23:59:59,3823,2340,42,2025-06-06 01:20:06,2025-06-06 01:20:06
8983,Coupon08983,1233,2025-01-01 00:00:00,2025-12-31 23:59:59,5236,3958,24,2025-06-06 01:20:06,2025-06-06 01:20:06
8984,Coupon08984,5009,2025-01-01 00:00:00,2025-12-31 23:59:59,1356,703,72,2025-06-06 01:20:06,2025-06-06 01:20:06
8985,Coupon08985,4903,2025-01-01 00:00:00,2025-12-31 23:59:59,7723,6117,75,2025-06-06 01:20:06,2025-06-06 01:20:06
8986,Coupon08986,5236,2025-01-01 00:00:00,2025-12-31 23:59:59,7272,1594,13,2025-06-06 01:20:06,2025-06-06 01:20:06
8987,Coupon08987,6310,2025-01-01 00:00:00,2025-12-31 23:59:59,9937,9532,70,2025-06-06 01:20:06,2025-06-06 01:20:06
8988,Coupon08988,9647,2025-01-01 00:00:00,2025-12-31 23:59:59,7809,6884,15,2025-06-06 01:20:06,2025-06-06 01:20:06
8989,Coupon08989,3740,2025-01-01 00:00:00,2025-12-31 23:59:59,2593,1912,68,2025-06-06 01:20:06,2025-06-06 01:20:06
8990,Coupon08990,8166,2025-01-01 00:00:00,2025-12-31 23:59:59,1895,770,12,2025-06-06 01:20:06,2025-06-06 01:20:06
8991,Coupon08991,1209,2025-01-01 00:00:00,2025-12-31 23:59:59,5891,5522,53,2025-06-06 01:20:06,2025-06-06 01:20:06
8992,Coupon08992,3765,2025-01-01 00:00:00,2025-12-31 23:59:59,3049,2419,34,2025-06-06 01:20:06,2025-06-06 01:20:06
8993,Coupon08993,9747,2025-01-01 00:00:00,2025-12-31 23:59:59,5949,844,38,2025-06-06 01:20:06,2025-06-06 01:20:06
8994,Coupon08994,8705,2025-01-01 00:00:00,2025-12-31 23:59:59,5779,3088,49,2025-06-06 01:20:06,2025-06-06 01:20:06
8995,Coupon08995,2745,2025-01-01 00:00:00,2025-12-31 23:59:59,3785,3618,65,2025-06-06 01:20:06,2025-06-06 01:20:06
8996,Coupon08996,2235,2025-01-01 00:00:00,2025-12-31 23:59:59,8002,4667,26,2025-06-06 01:20:06,2025-06-06 01:20:06
8997,Coupon08997,1650,2025-01-01 00:00:00,2025-12-31 23:59:59,3879,2533,82,2025-06-06 01:20:06,2025-06-06 01:20:06
8998,Coupon08998,6748,2025-01-01 00:00:00,2025-12-31 23:59:59,5933,4940,14,2025-06-06 01:20:06,2025-06-06 01:20:06
8999,Coupon08999,9610,2025-01-01 00:00:00,2025-12-31 23:59:59,3918,623,32,2025-06-06 01:20:06,2025-06-06 01:20:06
9000,Coupon09000,7816,2025-01-01 00:00:00,2025-12-31 23:59:59,3476,3340,66,2025-06-06 01:20:06,2025-06-06 01:20:06
9001,Coupon09001,8702,2025-01-01 00:00:00,2025-12-31 23:59:59,8851,1980,21,2025-06-06 01:20:06,2025-06-06 01:20:06
